140000.txt,140500.txt,141000.txt,141500.txt,142000.txt,142500.txt,143000.txt,143500.txt,144000.txt,144500.txt,145000.txt,145500.txt,146000.txt,146500.txt,147000.txt,147500.txt,148000.txt,148500.txt,149000.txt,149500.txt,150000.txt,150500.txt,151000.txt,151500.txt,152000.txt,152500.txt,153000.txt,153500.txt,154000.txt,154500.txt,155000.txt,155500.txt,156000.txt,156500.txt,157000.txt,157500.txt,158000.txt,158500.txt,159000.txt,159500.txt,160000.txt,160500.txt,161000.txt,161500.txt,162000.txt,162500.txt,163000.txt,163500.txt,164000.txt,164500.txt,165000.txt,165500.txt,166000.txt,166500.txt,167000.txt,167500.txt,168000.txt,168500.txt,169000.txt,169500.txt,170000.txt,170500.txt,171000.txt,171500.txt,172000.txt,172500.txt,173000.txt,173500.txt,174000.txt,174500.txt,175000.txt,175500.txt,176000.txt,176500.txt,177000.txt,177500.txt,178000.txt,178500.txt,179000.txt,179500.txt,180000.txt,180500.txt,181000.txt,181500.txt,182000.txt,182500.txt,183000.txt,183500.txt,184000.txt,184500.txt,185000.txt,185500.txt,186000.txt,186500.txt,187000.txt,187500.txt,188000.txt,188500.txt,189000.txt,189500.txt,190000.txt
0.9118,0.9474,0.8857,0.9474,0.8919,0.9091,0.8684,0.8889,0.9722,0.8462,0.9211,0.8140,0.9118,0.9189,0.9355,0.9118,0.9444,0.9333,0.9706,0.8485,0.9375,0.8974,0.8182,0.9394,0.8889,0.9667,0.9655,0.9444,0.9286,0.9286,1.0000,0.8261,0.9459,0.9310,0.9286,0.8857,0.9429,0.8611,0.9375,0.8919,0.9118,0.9032,0.9375,0.7059,0.9722,0.9737,0.8378,0.9032,0.9730,0.9706,0.8095,0.9744,0.9583,0.9286,0.9032,0.9355,0.9667,0.9459,0.9750,0.8824,0.9286,0.9063,0.9714,0.9310,0.9744,0.9259,0.8824,0.9677,0.9394,0.9600,0.9655,0.9706,0.9286,0.9655,0.9677,0.9333,0.9688,0.9722,0.9655,0.9091,0.9615,0.9500,0.9091,0.9655,0.9697,0.9714,0.9394,0.9355,0.9167,0.9688,0.9722,0.9429,0.9722,0.9722,0.9583,0.8966,0.9394,0.8947,0.9429,0.9091,0.9459
